
GrupoA

~/ensino/private/comp/e2/GrupoA ~/ensino/private/comp/e2
mkdir -p ./build
bison  --defines=./build/parser.h --output=./build/parser.c src/parser.y
flex -i -I -c -o build/lex_scanner.c ./src/scanner.l
gcc    -c -o build/lex_scanner.o build/lex_scanner.c
gcc    -c -o build/parser.o build/parser.c
gcc -g -Wall -I./include -I./build -lfl -c -o build/main.o src/main.c
gcc -g -Wall -I./include -I./build -lfl -o etapa2 build/lex_scanner.o build/parser.o build/main.o
GrupoC - asl92 - 1 - "syntax error at line 4 UNEXPECTED token "[" "
GrupoC - asl93 - 1 - "syntax error at line 4 UNEXPECTED token "=" "
GrupoC - asl94 - 1 - "syntax error at line 4 UNEXPECTED token "do" "
GrupoC - asl95 - 1 - "syntax error at line 2 UNEXPECTED token "class" "
GrupoC - asl96 - 1 - "syntax error at line 2 UNEXPECTED token "class" "
GrupoC - asl97 - 1 - "syntax error at line 2 UNEXPECTED token "class" "
GrupoC - asl98 - 1 - "syntax error at line 2 UNEXPECTED token "]" "
GrupoC - asl99 - 1 - "syntax error at line 2 UNEXPECTED token "[" "
GrupoC - asl100 - 1 - "syntax error at line 2 UNEXPECTED token "func1" "
GrupoC - asl101 - 1 - "syntax error at line 2 UNEXPECTED token "static" "
GrupoC - asl102 - 1 - "syntax error at line 2 UNEXPECTED token "const" "
GrupoC - asl103 - 0 - ""
GrupoC - asl104 - 1 - "syntax error at line 2 UNEXPECTED token "[" "
GrupoC - asl105 - 1 - "syntax error at line 2 UNEXPECTED token "(" "
GrupoC - asl106 - 1 - "syntax error at line 2 UNEXPECTED token "class" "
GrupoC - asl107 - 1 - "syntax error at line 2 UNEXPECTED token "class" "
GrupoC - asl108 - 1 - "syntax error at line 2 UNEXPECTED token "class" "
GrupoC - asl109 - 1 - "syntax error at line 2 UNEXPECTED token "class" "
GrupoC - asl110 - 1 - "syntax error at line 2 UNEXPECTED token "class" "
GrupoC - asl111 - 1 - "syntax error at line 2 UNEXPECTED token "class" "
GrupoC - asl112 - 1 - "syntax error at line 2 UNEXPECTED token "class" "
GrupoC - asl113 - 1 - "syntax error at line 2 UNEXPECTED token "class" "
GrupoC - asl114 - 0 - ""
GrupoC - asl115 - 1 - "syntax error at line 4 UNEXPECTED token "=" "
GrupoC - asl116 - 1 - "syntax error at line 4 UNEXPECTED token "<=" "
GrupoC - asl117 - 1 - "syntax error at line 3 UNEXPECTED token "a" "
GrupoC - asl118 - 1 - "syntax error at line 3 UNEXPECTED token "a" "
GrupoC - asl119 - 1 - "syntax error at line 4 UNEXPECTED token ";" "
GrupoC - asl120 - 0 - ""
GrupoC - asl121 - 1 - "syntax error at line 4 UNEXPECTED token "12" "
GrupoC - asl122 - 1 - "syntax error at line 4 UNEXPECTED token "{" "
GrupoC - asl123 - 1 - "syntax error at line 4 UNEXPECTED token ")" "
GrupoC - asl124 - 1 - "syntax error at line 6 UNEXPECTED token "while" "
GrupoC - asl125 - 1 - "syntax error at line 4 UNEXPECTED token ";" "
GrupoC - asl126 - 1 - "syntax error at line 4 UNEXPECTED token "switch" "
GrupoC - asl127 - 1 - "syntax error at line 4 UNEXPECTED token "switch" "
GrupoC - asl128 - 1 - "syntax error at line 4 UNEXPECTED token "1" "
GrupoC - asl129 - 0 - ""
GrupoC - asl130 - 1 - "syntax error at line 5 UNEXPECTED token "x" "
GrupoC - asl131 - 1 - "syntax error at line 3 UNEXPECTED token "foreach" "
GrupoC - asl132 - 1 - "syntax error at line 3 UNEXPECTED token "foreach" "
GrupoC - asl133 - 1 - "syntax error at line 3 UNEXPECTED token ":" "
GrupoC - asl134 - 1 - "syntax error at line 3 UNEXPECTED token "+" "
GrupoC - asl135 - 1 - "syntax error at line 3 UNEXPECTED token ")" "
GrupoC - asl136 - 1 - "syntax error at line 3 UNEXPECTED token ";" "
GrupoC - asl137 - 1 - "syntax error at line 3 UNEXPECTED token "+" "
GrupoC - asl138 - 0 - ""
GrupoC - asl139 - 0 - ""
GrupoC - asl140 - 0 - ""
GrupoC - asl141 - 0 - ""
GrupoC - asl142 - 0 - ""
GrupoC - asl143 - 0 - ""
GrupoC - asl144 - 0 - ""
GrupoC - asl145 - 0 - ""
GrupoC - asl146 - 0 - ""
GrupoC - asl147 - 0 - ""
GrupoC - asl148 - 0 - ""
GrupoC - asl149 - 0 - ""
GrupoC - asl150 - 0 - ""
GrupoC - asl151 - 0 - ""
GrupoC - asl152 - 1 - "syntax error at line 3 UNEXPECTED token ";" "
GrupoC - asl153 - 0 - ""
GrupoC - asl154 - 0 - ""
GrupoC - asl155 - 1 - "syntax error at line 3 UNEXPECTED token "and" "
GrupoC - asl156 - 1 - "syntax error at line 3 UNEXPECTED token "or" "
GrupoC - asl157 - 0 - ""
GrupoC - asl158 - 0 - ""
GrupoC - asl159 - 1 - "syntax error at line 2 UNEXPECTED token " " "
GrupoC - asl160 - 0 - ""
GrupoC - asl161 - 0 - ""
GrupoC - asl162 - 0 - ""
GrupoC - asl163 - 0 - ""
GrupoC - asl164 - 1 - "syntax error at line 4 UNEXPECTED token ";" "
GrupoC - asl165 - 1 - "syntax error at line 4 UNEXPECTED token ";" "
GrupoC - asl166 - 0 - ""
GrupoC - asl167 - 0 - ""
GrupoC - asl168 - 0 - ""
GrupoC - asl169 - 1 - "syntax error at line 4 UNEXPECTED token "1" "
~/ensino/private/comp/e2

GrupoD

~/ensino/private/comp/e2/GrupoD ~/ensino/private/comp/e2
flex -o ./lex.yy.c ./scanner.l
bison -d ./parser.y -o ./parser.tab.c
./parser.y: warning: 32 shift/reduce conflicts [-Wconflicts-sr]
./parser.y: warning: 6 reduce/reduce conflicts [-Wconflicts-rr]
./parser.y: note: rerun with option '-Wcounterexamples' to generate conflict counterexamples
gcc  -I. main.c lex.yy.c parser.tab.c -o etapa2 -lfl
GrupoD - asl01 - 0 - "Success!"
GrupoD - asl02 - 0 - "Success!"
GrupoD - asl03 - 0 - "Success!"
GrupoD - asl04 - 0 - "Success!"
GrupoD - asl05 - 0 - "Success!"
GrupoD - asl06 - 0 - "Success!"
GrupoD - asl07 - 0 - "Success!"
GrupoD - asl08 - 0 - "Success!"
GrupoD - asl09 - 1 - "Error: syntax error in line 2 "
GrupoD - asl10 - 1 - "Error: syntax error in line 2 "
GrupoD - asl11 - 1 - "Error: syntax error in line 3 "
GrupoD - asl12 - 1 - "Error: syntax error in line 2 "
GrupoD - asl13 - 1 - "Error: syntax error in line 2 "
GrupoD - asl14 - 1 - "Error: syntax error in line 4 "
GrupoD - asl15 - 1 - "Error: syntax error in line 2 "
GrupoD - asl16 - 1 - "Error: syntax error in line 2 "
GrupoD - asl17 - 1 - "Error: syntax error in line 2 "
GrupoD - asl18 - 1 - "Error: syntax error in line 2 "
GrupoD - asl19 - 1 - "Error: syntax error in line 2 "
GrupoD - asl20 - 1 - "Error: syntax error in line 2 "
GrupoD - asl21 - 1 - "Error: syntax error in line 2 "
GrupoD - asl22 - 1 - "Error: syntax error in line 2 "
GrupoD - asl23 - 1 - "Error: syntax error in line 2 "
GrupoD - asl24 - 1 - "Error: syntax error in line 2 "
GrupoD - asl25 - 0 - "Success!"
GrupoD - asl26 - 1 - "Error: syntax error in line 4 "
GrupoD - asl27 - 0 - "Success!"
GrupoD - asl28 - 0 - "Success!"
GrupoD - asl29 - 1 - "Error: syntax error in line 2 "
GrupoD - asl30 - 0 - "Success!"
GrupoD - asl31 - 0 - "Success!"
GrupoD - asl32 - 0 - "Success!"
GrupoD - asl33 - 0 - "Success!"
GrupoD - asl34 - 1 - "Error: syntax error in line 5 "
GrupoD - asl35 - 0 - "Success!"
GrupoD - asl36 - 0 - "Success!"
GrupoD - asl37 - 0 - "Success!"
GrupoD - asl38 - 0 - "Success!"
GrupoD - asl39 - 0 - "Success!"
GrupoD - asl40 - 1 - "Error: syntax error in line 4 "
GrupoD - asl41 - 0 - "Success!"
GrupoD - asl42 - 0 - "Success!"
GrupoD - asl43 - 0 - "Success!"
GrupoD - asl44 - 0 - "Success!"
GrupoD - asl45 - 1 - "Error: syntax error in line 2 "
GrupoD - asl46 - 0 - "Success!"
GrupoD - asl47 - 0 - "Success!"
GrupoD - asl48 - 0 - "Success!"
GrupoD - asl49 - 1 - "Error: syntax error in line 2 "
GrupoD - asl50 - 0 - "Success!"
GrupoD - asl51 - 0 - "Success!"
GrupoD - asl52 - 1 - "Error: syntax error in line 7 "
GrupoD - asl53 - 0 - "Success!"
GrupoD - asl54 - 0 - "Success!"
GrupoD - asl55 - 1 - "Error: syntax error in line 5 "
GrupoD - asl56 - 0 - "Success!"
GrupoD - asl57 - 0 - "Success!"
GrupoD - asl58 - 0 - "Success!"
GrupoD - asl59 - 0 - "Success!"
GrupoD - asl60 - 0 - "Success!"
GrupoD - asl61 - 1 - "Error: syntax error in line 4 "
GrupoD - asl62 - 0 - "Success!"
GrupoD - asl63 - 0 - "Success!"
GrupoD - asl64 - 1 - "Error: syntax error in line 6 "
GrupoD - asl65 - 0 - "Success!"
GrupoD - asl66 - 0 - "Success!"
GrupoD - asl67 - 1 - "Error: syntax error in line 5 "
GrupoD - asl68 - 1 - "Error: syntax error in line 4 "
GrupoD - asl69 - 1 - "Error: syntax error in line 4 "
GrupoD - asl70 - 1 - "Error: syntax error in line 6 "
GrupoD - asl71 - 1 - "Error: syntax error in line 6 "
GrupoD - asl72 - 1 - "Error: syntax error in line 5 "
GrupoD - asl73 - 1 - "Error: syntax error in line 5 "
GrupoD - asl74 - 1 - "Error: syntax error in line 5 "
GrupoD - asl75 - 1 - "Error: syntax error in line 5 "
GrupoD - asl76 - 0 - "Success!"
GrupoD - asl77 - 0 - "Success!"
GrupoD - asl78 - 0 - "Success!"
GrupoD - asl79 - 0 - "Success!"
GrupoD - asl80 - 0 - "Success!"
GrupoD - asl81 - 0 - "Success!"
GrupoD - asl82 - 1 - "Error: syntax error in line 2 "
GrupoD - asl83 - 1 - "Error: syntax error in line 2 "
GrupoD - asl84 - 1 - "Error: syntax error in line 3 "
GrupoD - asl85 - 1 - "Error: syntax error in line 4 "
GrupoD - asl86 - 1 - "Error: syntax error in line 2 "
GrupoD - asl87 - 1 - "Error: syntax error in line 6 "
GrupoD - asl88 - 1 - "Error: syntax error in line 6 "
GrupoD - asl89 - 1 - "Error: syntax error in line 4 "
GrupoD - asl90 - 1 - "Error: syntax error in line 7 "
GrupoD - asl91 - 1 - "Error: syntax error in line 7 "
GrupoD - asl92 - 1 - "Error: syntax error in line 4 "
GrupoD - asl93 - 1 - "Error: syntax error in line 4 "
GrupoD - asl94 - 1 - "Error: syntax error in line 4 "
GrupoD - asl95 - 1 - "Error: syntax error in line 2 "
GrupoD - asl96 - 1 - "Error: syntax error in line 2 "
GrupoD - asl97 - 1 - "Error: syntax error in line 2 "
GrupoD - asl98 - 1 - "Error: syntax error in line 2 "
GrupoD - asl99 - 1 - "Error: syntax error in line 2 "
GrupoD - asl100 - 1 - "Error: syntax error in line 2 "
GrupoD - asl101 - 1 - "Error: syntax error in line 2 "
GrupoD - asl102 - 1 - "Error: syntax error in line 2 "
GrupoD - asl103 - 0 - "Success!"
GrupoD - asl104 - 1 - "Error: syntax error in line 2 "
GrupoD - asl105 - 1 - "Error: syntax error in line 2 "
GrupoD - asl106 - 1 - "Error: syntax error in line 2 "
GrupoD - asl107 - 1 - "Error: syntax error in line 2 "
GrupoD - asl108 - 1 - "Error: syntax error in line 2 "
GrupoD - asl109 - 1 - "Error: syntax error in line 2 "
GrupoD - asl110 - 1 - "Error: syntax error in line 2 "
GrupoD - asl111 - 1 - "Error: syntax error in line 2 "
GrupoD - asl112 - 1 - "Error: syntax error in line 2 "
GrupoD - asl113 - 1 - "Error: syntax error in line 2 "
GrupoD - asl114 - 0 - "Success!"
GrupoD - asl115 - 1 - "Error: syntax error in line 4 "
GrupoD - asl116 - 1 - "Error: syntax error in line 4 "
GrupoD - asl117 - 1 - "Error: syntax error in line 3 "
GrupoD - asl118 - 1 - "Error: syntax error in line 3 "
GrupoD - asl119 - 1 - "Error: syntax error in line 4 "
GrupoD - asl120 - 0 - "Success!"
GrupoD - asl121 - 1 - "Error: syntax error in line 4 "
GrupoD - asl122 - 1 - "Error: syntax error in line 4 "
GrupoD - asl123 - 1 - "Error: syntax error in line 4 "
GrupoD - asl124 - 1 - "Error: syntax error in line 6 "
GrupoD - asl125 - 1 - "Error: syntax error in line 4 "
GrupoD - asl126 - 1 - "Error: syntax error in line 4 "
GrupoD - asl127 - 1 - "Error: syntax error in line 4 "
GrupoD - asl128 - 1 - "Error: syntax error in line 4 "
GrupoD - asl129 - 0 - "Success!"
GrupoD - asl130 - 1 - "Error: syntax error in line 5 "
GrupoD - asl131 - 1 - "Error: syntax error in line 3 "
GrupoD - asl132 - 1 - "Error: syntax error in line 3 "
GrupoD - asl133 - 1 - "Error: syntax error in line 3 "
GrupoD - asl134 - 1 - "Error: syntax error in line 3 "
GrupoD - asl135 - 1 - "Error: syntax error in line 3 "
GrupoD - asl136 - 1 - "Error: syntax error in line 3 "
GrupoD - asl137 - 1 - "Error: syntax error in line 3 "
GrupoD - asl138 - 0 - "Success!"
GrupoD - asl139 - 0 - "Success!"
GrupoD - asl140 - 0 - "Success!"
GrupoD - asl141 - 0 - "Success!"
GrupoD - asl142 - 0 - "Success!"
GrupoD - asl143 - 0 - "Success!"
GrupoD - asl144 - 0 - "Success!"
GrupoD - asl145 - 0 - "Success!"
GrupoD - asl146 - 0 - "Success!"
GrupoD - asl147 - 0 - "Success!"
GrupoD - asl148 - 0 - "Success!"
GrupoD - asl149 - 0 - "Success!"
GrupoD - asl150 - 1 - "Error: syntax error in line 4 "
GrupoD - asl151 - 0 - "Success!"
GrupoD - asl152 - 1 - "Error: syntax error in line 3 "
GrupoD - asl153 - 0 - "Success!"
GrupoD - asl154 - 0 - "Success!"
GrupoD - asl155 - 1 - "Error: syntax error in line 3 "
GrupoD - asl156 - 1 - "Error: syntax error in line 3 "
GrupoD - asl157 - 0 - "Success!"
GrupoD - asl158 - 0 - "Success!"
GrupoD - asl159 - 0 - "Success!"
GrupoD - asl160 - 1 - "Error: syntax error in line 5 "
GrupoD - asl161 - 1 - "Error: syntax error in line 5 "
GrupoD - asl162 - 0 - "Success!"
GrupoD - asl163 - 0 - "Success!"
GrupoD - asl164 - 1 - "Error: syntax error in line 4 "
GrupoD - asl165 - 1 - "Error: syntax error in line 4 "
GrupoD - asl166 - 0 - "Success!"
GrupoD - asl167 - 0 - "Success!"
GrupoD - asl168 - 0 - "Success!"
GrupoD - asl169 - 1 - "Error: syntax error in line 4 "
~/ensino/private/comp/e2

GrupoE

~/ensino/private/comp/e2/GrupoE ~/ensino/private/comp/e2
compilando
flex scanner.l
bison -d parser.y
gcc -c lex.yy.c parser.tab.c
parser.tab.c: In function ‘yyparse’:
parser.tab.c:1928:9: warning: implicit declaration of function ‘yyerror’; did you mean ‘yyerrok’? [-Wimplicit-function-declaration]
 1928 |         yyerror (yymsgp);
      |         ^~~~~~~
      |         yyerrok
gcc -o etapa2 lex.yy.o parser.tab.o -lfl
GrupoE - asl01 - 0 - ""
GrupoE - asl02 - 0 - ""
GrupoE - asl03 - 0 - ""
GrupoE - asl04 - 0 - ""
GrupoE - asl05 - 0 - ""
GrupoE - asl06 - 0 - ""
GrupoE - asl07 - 0 - ""
GrupoE - asl08 - 0 - ""
GrupoE - asl09 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl10 - 0 - "Line 2: syntax error, unexpected identificador "
GrupoE - asl11 - 0 - "Line 3: syntax error, unexpected end of file, expecting ';' or '[' or ',' or '(' "
GrupoE - asl12 - 0 - "Line 2: syntax error, unexpected <=, expecting ';' or '[' or ',' or '(' "
GrupoE - asl13 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl14 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl15 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl16 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl17 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl18 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl19 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl20 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl21 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl22 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl23 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl24 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl25 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl26 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl27 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl28 - 0 - ""
GrupoE - asl29 - 0 - "Line 2: syntax error, unexpected '[', expecting ',' or ')' "
GrupoE - asl30 - 0 - ""
GrupoE - asl31 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl32 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl33 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl34 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl35 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl36 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl37 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl38 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl39 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl40 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl41 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl42 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl43 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl44 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl45 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl46 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl47 - 0 - "Line 3: syntax error, unexpected ')' "
GrupoE - asl48 - 0 - "Line 3: syntax error, unexpected ')' "
GrupoE - asl49 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl50 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl51 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl52 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl53 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl54 - 0 - "Line 6: syntax error, unexpected identificador, expecting integer or char or string or ')' "
GrupoE - asl55 - 0 - "Line 5: syntax error, unexpected identificador, expecting integer or char or string or ')' "
GrupoE - asl56 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl57 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl58 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl59 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl60 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl61 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl62 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl63 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl64 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl65 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl66 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl67 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl68 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl69 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl70 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl71 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl72 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl73 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl74 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl75 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl76 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl77 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl78 - 0 - "Line 4: syntax error, unexpected invalid token, expecting ';' "
GrupoE - asl79 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl80 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl81 - 0 - ""
GrupoE - asl82 - 0 - "Line 2: syntax error, unexpected ';', expecting identificador "
GrupoE - asl83 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl84 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl85 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl86 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl87 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl88 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl89 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl90 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl91 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl92 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl93 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl94 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl95 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl96 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl97 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl98 - 0 - "Line 2: syntax error, unexpected ']', expecting integer "
GrupoE - asl99 - 0 - "Line 2: syntax error, unexpected '[', expecting identificador "
GrupoE - asl100 - 0 - "Line 2: syntax error, unexpected identificador "
GrupoE - asl101 - 0 - "Line 2: syntax error, unexpected STATIC "
GrupoE - asl102 - 0 - "Line 2: syntax error, unexpected CONST "
GrupoE - asl103 - 0 - "Line 4: syntax error, unexpected RETURN "
GrupoE - asl104 - 0 - "Line 2: syntax error, unexpected '[', expecting ',' or ')' "
GrupoE - asl105 - 0 - "Line 2: syntax error, unexpected '(', expecting ';' or ',' "
GrupoE - asl106 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl107 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl108 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl109 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl110 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl111 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl112 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl113 - 0 - "Line 2: syntax error, unexpected CLASS "
GrupoE - asl114 - 0 - ""
GrupoE - asl115 - 0 - "Line 4: syntax error, unexpected '=', expecting <= or ';' or ',' "
GrupoE - asl116 - 0 - "Line 4: syntax error, unexpected <=, expecting '[' or '(' or '=' "
GrupoE - asl117 - 0 - "Line 3: syntax error, unexpected identificador, expecting '[' or '(' or '=' "
GrupoE - asl118 - 0 - "Line 3: syntax error, unexpected identificador, expecting '[' or '(' or '=' "
GrupoE - asl119 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl120 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl121 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl122 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl123 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl124 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl125 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl126 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl127 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl128 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl129 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl130 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl131 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl132 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl133 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl134 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl135 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl136 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl137 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl138 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl139 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl140 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl141 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl142 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl143 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl144 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl145 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl146 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl147 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl148 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl149 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl150 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl151 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl152 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl153 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl154 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl155 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl156 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl157 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl158 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl159 - 0 - ""
GrupoE - asl160 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl161 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl162 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl163 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl164 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl165 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl166 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl167 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl168 - 0 - "Line 2: syntax error, unexpected ')' "
GrupoE - asl169 - 0 - "Line 2: syntax error, unexpected ')' "
~/ensino/private/comp/e2

GrupoF

~/ensino/private/comp/e2/GrupoF ~/ensino/private/comp/e2
bison -d parser.y 
parser.y: warning: 91 shift/reduce conflicts [-Wconflicts-sr]
parser.y: note: rerun with option '-Wcounterexamples' to generate conflict counterexamples
gcc -c parser.tab.c
flex scanner.l
gcc -c lex.yy.c
gcc -c main.c
gcc lex.yy.o parser.tab.o main.o -o etapa2 -lfl
GrupoF - asl01 - 0 - ""
GrupoF - asl02 - 0 - ""
GrupoF - asl03 - 0 - ""
GrupoF - asl04 - 0 - ""
GrupoF - asl05 - 0 - ""
GrupoF - asl06 - 0 - ""
GrupoF - asl07 - 0 - ""
GrupoF - asl08 - 0 - ""
GrupoF - asl09 - 1 - "Erro de sintaxe na linha 2 "
GrupoF - asl10 - 1 - "Erro de sintaxe na linha 2 "
